server,hour,weekday,cpu,stopped
Server-2,6,1,16.833387790571514,0
Server-3,6,1,20.951014664745774,0
Server-4,6,1,19.5314406077498,0
Server-1,7,1,9.12204940699515,0
Server-2,7,1,18.82045263769942,1
Server-3,7,1,8.400288942486204,0
Server-4,7,1,17.250809024881633,1
Server-1,8,1,13.127578744353794,0
Server-2,8,1,16.355298291076565,1
Server-3,8,1,19.452759791950026,1
Server-4,8,1,17.664738891889954,0
Server-1,9,1,41.217466538421355,0
Server-2,9,1,56.86049192193066,0
Server-3,9,1,59.18582680790508,0
Server-4,9,1,76.7670181603141,0
Server-1,10,1,46.26447293645573,0
Server-2,10,1,59.2446501354686,0
Server-3,10,1,66.19991901498693,0
Server-4,10,1,72.69899307670977,0
Server-1,11,1,48.438027174059656,0
Server-2,11,1,75.70435242399594,0
Server-3,11,1,58.405382217950496,0
Server-4,11,1,51.549798694632905,0
Server-1,12,1,76.67505016826313,0
Server-2,12,1,62.46593299996928,0
Server-3,12,1,65.93753436536984,0
Server-4,12,1,64.77826411812305,0
Server-1,13,1,46.58464974346662,0
Server-2,13,1,55.19191086691112,0
Server-3,13,1,60.21599438091394,0
Server-4,13,1,40.21703212716062,0
Server-1,14,1,49.292860096610106,0
Server-2,14,1,53.31888810732822,0
Server-3,14,1,70.2403231265455,0
Server-4,14,1,53.17097772743816,0
Server-1,15,1,77.22677805477025,0
Server-2,15,1,52.07597669971929,0
Server-3,15,1,81.16222638180403,0
Server-4,15,1,52.691358882542474,0
Server-1,16,1,85.5563655300048,0
Server-2,16,1,84.52902877575863,0
Server-3,16,1,58.38114591808034,0
Server-4,16,1,48.33787164533249,0
Server-1,17,1,75.82089461748149,0
Server-2,17,1,63.94334942799834,0
Server-3,17,1,54.371660790898915,0
Server-4,17,1,76.41166485241027,0
Server-1,18,1,84.43286306776875,0
Server-2,18,1,79.52376907981818,0
Server-3,18,1,43.59600164111955,0
Server-4,18,1,82.98703346434797,0
Server-1,19,1,22.8830525914384,1
Server-2,19,1,28.481018973873464,1
Server-3,19,1,15.6384608989825,1
Server-4,19,1,29.183826954256695,1
Server-1,20,1,13.795554845447985,0
Server-2,20,1,21.39662370798746,0
Server-3,20,1,21.10064905161308,0
Server-4,20,1,16.541615434495206,1
Server-1,21,1,8.406023587835332,0
Server-2,21,1,25.154796605632963,0
Server-3,21,1,12.851253174884835,1
Server-4,21,1,18.19718574709844,0
Server-1,22,1,19.96637527175399,1
Server-2,22,1,10.972925492567999,0
Server-3,22,1,12.333753907212802,1
Server-4,22,1,24.2818842374664,1
Server-1,23,1,18.14305449752736,0
Server-2,23,1,22.96251891541599,1
Server-3,23,1,16.643672469812444,0
Server-4,23,1,9.804635281572793,1
Server-1,0,2,29.71457253547552,0
Server-2,0,2,29.440859404906927,0
Server-3,0,2,26.896928230997084,0
Server-4,0,2,22.17329880825006,1
Server-1,1,2,25.088456341887444,0
Server-2,1,2,5.455343599041627,0
Server-3,1,2,20.695620944323878,1
Server-4,1,2,8.694098504056628,0
Server-1,2,2,4.360365639899452,1
Server-2,2,2,4.810628744316608,1
Server-3,2,2,3.783503466497257,1
Server-4,2,2,3.009325121621537,1
Server-1,3,2,3.617909052340331,1
Server-2,3,2,2.025721726301564,1
Server-3,3,2,3.4997186036710097,1
Server-4,3,2,4.320231764319621,1
Server-1,4,2,4.330212998292577,1
Server-2,4,2,1.9783980741839557,1
Server-3,4,2,4.785700401046128,1
Server-4,4,2,2.4255355516070147,1
Server-1,5,2,11.99012444442958,0
Server-2,5,2,20.291081372172652,0
Server-3,5,2,5.252471716307295,0
Server-4,5,2,13.72659448394466,0
Server-1,6,2,16.55282020002854,1
Server-2,6,2,28.495468322923266,0
Server-3,6,2,19.30630366032294,1
Server-4,6,2,17.526484739212105,0
Server-1,7,2,24.31600313873926,1
Server-2,7,2,26.912804191908588,1
Server-3,7,2,12.419762281705339,0
Server-4,7,2,24.275370360239293,1
Server-1,8,2,24.399187644828963,0
Server-2,8,2,29.07125885056838,0
Server-3,8,2,20.636152502045753,1
Server-4,8,2,25.468408916950096,0
Server-1,9,2,83.58618098751802,0
Server-2,9,2,64.533520207035,0
Server-3,9,2,46.77968757980088,0
Server-4,9,2,73.69398452029635,0
Server-1,10,2,47.108075483022304,0
Server-2,10,2,41.9073965027188,0
Server-3,10,2,67.49619083322511,0
Server-4,10,2,49.411612101525435,0
Server-1,11,2,61.662386488195594,0
Server-2,11,2,46.37435768880697,0
Server-3,11,2,49.75004884135532,0
Server-4,11,2,64.91192244694463,0
Server-1,12,2,43.98941342104979,0
Server-2,12,2,87.48256749297917,0
Server-3,12,2,61.902973880386,0
Server-4,12,2,42.58979246987121,0
Server-1,13,2,75.75965661987047,0
Server-2,13,2,87.49281805449513,0
Server-3,13,2,43.429994085772606,0
Server-4,13,2,65.26545810247598,0
Server-1,14,2,49.45285603048075,0
Server-2,14,2,70.964213554086,0
Server-3,14,2,76.84766513700981,0
Server-4,14,2,74.23108053410982,0
Server-1,15,2,84.70351933309607,0
Server-2,15,2,49.29313939978721,0
Server-3,15,2,66.02301686752229,0
Server-4,15,2,61.20479772168308,0
Server-1,16,2,41.62022947669557,0
Server-2,16,2,65.83723818314243,0
Server-3,16,2,67.26632364662717,0
Server-4,16,2,87.87407343281637,0
Server-1,17,2,87.03754874903449,0
Server-2,17,2,50.49312476107336,0
Server-3,17,2,61.438946646603625,0
Server-4,17,2,82.76027361097437,0
Server-1,18,2,44.07759691995667,0
Server-2,18,2,47.77154078169585,0
Server-3,18,2,83.57621698134994,0
Server-4,18,2,53.87910919506356,0
Server-1,19,2,26.208940497698993,1
Server-2,19,2,24.238450013607462,0
Server-3,19,2,25.83172265603611,0
Server-4,19,2,5.593241439632034,0
Server-1,20,2,27.376799745340513,1
Server-2,20,2,5.076995061573626,0
Server-3,20,2,15.374866358789713,1
Server-4,20,2,15.838000555999642,0
Server-1,21,2,13.16469489503222,0
Server-2,21,2,27.103106046071748,0
Server-3,21,2,28.18654265515611,0
Server-4,21,2,12.84217708524008,1
Server-1,22,2,21.995884738684968,0
Server-2,22,2,22.484906327966023,1
Server-3,22,2,29.352410652015763,0
Server-4,22,2,9.542667676142848,1
Server-1,23,2,23.55679615161136,1
Server-2,23,2,27.545188810683463,1
Server-3,23,2,17.760165652415388,1
Server-4,23,2,15.087356023140567,1
Server-1,0,3,5.071248824675071,0
Server-2,0,3,20.14872740676668,1
Server-3,0,3,20.15661002108344,1
Server-4,0,3,23.422089739084655,1
Server-1,1,3,12.720661165511732,1
Server-2,1,3,12.773656908736045,1
Server-3,1,3,22.968027139774627,1
Server-4,1,3,14.729796283093275,0
Server-1,2,3,4.107472501266717,1
Server-2,2,3,1.6481203254241255,1
Server-3,2,3,4.396364468240581,1
Server-4,2,3,3.7965447985179432,1
Server-1,3,3,3.156984639372006,1
Server-2,3,3,1.0015943572948247,1
Server-3,3,3,4.819340941140863,1
Server-4,3,3,1.6481678867088498,1
Server-1,4,3,1.7811466480855804,1
Server-2,4,3,1.357336218982908,1
Server-3,4,3,2.4079210915196643,1
Server-4,4,3,1.136175772994878,1
Server-1,5,3,15.880869319508523,1
Server-2,5,3,23.347918183449348,1
Server-3,5,3,22.948439017034403,1
Server-4,5,3,9.417370412106475,0
Server-1,6,3,19.72071913511027,0
Server-2,6,3,25.489422650467866,0
Server-3,6,3,8.059783395074408,0
Server-4,6,3,29.854144214345837,0
Server-1,7,3,9.225822870064608,0
Server-2,7,3,17.93867990404226,1
Server-3,7,3,12.171109179089596,1
Server-4,7,3,5.541569511487975,1
Server-1,8,3,27.538977702757823,1
Server-2,8,3,11.903595433725709,1
Server-3,8,3,24.1701139916934,1
Server-4,8,3,11.54211383130961,0
Server-1,9,3,86.04449601277678,0
Server-2,9,3,45.64495200306833,0
Server-3,9,3,66.79241642243102,0
Server-4,9,3,50.564175258657215,0
Server-1,10,3,68.6513373101346,0
Server-2,10,3,56.90045929407982,0
Server-3,10,3,82.74585797787734,0
Server-4,10,3,86.73115731554998,0
Server-1,11,3,87.34385378702174,0
Server-2,11,3,66.74751382291191,0
Server-3,11,3,72.6581907726688,0
Server-4,11,3,77.41332295915593,0
Server-1,12,3,51.17663630186313,0
Server-2,12,3,71.11258332068559,0
Server-3,12,3,59.49301618977954,0
Server-4,12,3,61.63219440461957,0
Server-1,13,3,55.26582698397581,0
Server-2,13,3,52.74836020820662,0
Server-3,13,3,80.42560791022348,0
Server-4,13,3,48.397303539026694,0
Server-1,14,3,87.82504456638009,0
Server-2,14,3,77.25309058305257,0
Server-3,14,3,49.533773017037966,0
Server-4,14,3,67.49788076333851,0
Server-1,15,3,84.90807149602577,0
Server-2,15,3,73.6888418092185,0
Server-3,15,3,89.14875943205337,0
Server-4,15,3,40.10998151691775,0
Server-1,16,3,70.47984494403005,0
Server-2,16,3,78.75703058231409,0
Server-3,16,3,84.46659847172036,0
Server-4,16,3,47.339401158368844,0
Server-1,17,3,59.31128918315408,0
Server-2,17,3,54.823212384878914,0
Server-3,17,3,82.434964282,0
Server-4,17,3,61.84119096791588,0
Server-1,18,3,59.08783846162164,0
Server-2,18,3,71.80504283812897,0
Server-3,18,3,86.42272267573662,0
Server-4,18,3,54.76773494057006,0
Server-1,19,3,20.096103007169162,1
Server-2,19,3,14.943482893452513,0
Server-3,19,3,9.134731977646137,1
Server-4,19,3,10.861817608095487,0
Server-1,20,3,11.61169702054889,0
Server-2,20,3,7.3830854071375445,1
Server-3,20,3,6.283069510823975,1
Server-4,20,3,10.425160972380485,0
Server-1,21,3,27.549552514207054,0
Server-2,21,3,10.62934402658274,1
Server-3,21,3,8.906024087913105,1
Server-4,21,3,24.634308881324124,0
Server-1,22,3,10.321723230184253,0
Server-2,22,3,25.890808356330293,1
Server-3,22,3,6.200047296283843,0
Server-4,22,3,17.686179112931956,1
Server-1,23,3,10.727133415672519,0
Server-2,23,3,24.113304475452118,1
Server-3,23,3,24.1613570169688,1
Server-4,23,3,23.385112348996042,0
Server-1,0,4,10.395553583551338,0
Server-2,0,4,19.149789471167438,1
Server-3,0,4,19.99057526174242,0
Server-4,0,4,22.884678184632964,0
Server-1,1,4,22.6463692857698,0
Server-2,1,4,7.235955800784204,1
Server-3,1,4,9.199550224304488,1
Server-4,1,4,26.47408219379143,1
Server-1,2,4,1.5010820019620237,1
Server-2,2,4,3.2817828482356632,1
Server-3,2,4,1.473245629915655,1
Server-4,2,4,2.9242065864757665,1
Server-1,3,4,3.6889496042353236,1
Server-2,3,4,3.302557938363232,1
Server-3,3,4,4.169215577114045,1
Server-4,3,4,2.8909378999399777,1
Server-1,4,4,4.899528416027809,1
Server-2,4,4,3.918899241674844,1
Server-3,4,4,3.430596415292506,1
Server-4,4,4,4.135789055661917,1
Server-1,5,4,26.33682496139783,0
Server-2,5,4,14.591181293699991,0
Server-3,5,4,18.33327006818657,0
Server-4,5,4,8.805129880658553,1
Server-1,6,4,25.929386848346766,0
Server-2,6,4,19.298044920405324,0
Server-3,6,4,13.891689371943148,1
Server-4,6,4,12.298099076264744,0
Server-1,7,4,16.532207737471282,0
Server-2,7,4,11.420851577150508,1
Server-3,7,4,11.67812907659917,1
Server-4,7,4,13.480208253050971,0
Server-1,8,4,5.669665239137057,1
Server-2,8,4,29.24689247765923,0
Server-3,8,4,27.566804340901786,1
Server-4,8,4,12.830425025025677,1
Server-1,9,4,56.6891778965491,0
Server-2,9,4,46.712461539050146,0
Server-3,9,4,52.79934737364125,0
Server-4,9,4,86.53063980936064,0
Server-1,10,4,75.34085239779742,0
Server-2,10,4,89.95552325591817,0
Server-3,10,4,43.85902139522042,0
Server-4,10,4,65.24358800911516,0
Server-1,11,4,74.71675330165942,0
Server-2,11,4,78.73304560183658,0
Server-3,11,4,65.16690663333189,0
Server-4,11,4,73.7687796416317,0
Server-1,12,4,51.35032478524596,0
Server-2,12,4,78.49993577719206,0
Server-3,12,4,81.36697587517051,0
Server-4,12,4,89.66952219864342,0
Server-1,13,4,67.82378312520339,0
Server-2,13,4,54.28193436116773,0
Server-3,13,4,55.37878752197556,0
Server-4,13,4,64.70091569954025,0
Server-1,14,4,87.62686914645104,0
Server-2,14,4,59.302091535730696,0
Server-3,14,4,72.81891254289745,0
Server-4,14,4,43.15389927311838,0
Server-1,15,4,62.082280205099295,0
Server-2,15,4,80.09338548274533,0
Server-3,15,4,83.62697863814665,0
Server-4,15,4,48.95232449703815,0
Server-1,16,4,61.07826932520827,0
Server-2,16,4,65.7045404138359,0
Server-3,16,4,62.090025242894306,0
Server-4,16,4,47.260579279629134,0
Server-1,17,4,81.50297194677717,0
Server-2,17,4,42.225461298586566,0
Server-3,17,4,75.80103332131898,0
Server-4,17,4,66.16360607766372,0
Server-1,18,4,52.10997500395736,0
Server-2,18,4,64.0711027813665,0
Server-3,18,4,66.16352676955403,0
Server-4,18,4,49.75758256845362,0
Server-1,19,4,11.645518864633054,0
Server-2,19,4,22.042385239583783,1
Server-3,19,4,22.542376791872783,0
Server-4,19,4,29.433343023543085,0
Server-1,20,4,27.609986830502745,0
Server-2,20,4,11.127170390896955,0
Server-3,20,4,7.347700948558301,1
Server-4,20,4,10.242206952616055,1
Server-1,21,4,12.568938468524788,1
Server-2,21,4,5.39461175580667,0
Server-3,21,4,8.22576667011128,1
Server-4,21,4,9.349266932428419,0
Server-1,22,4,26.060342848072956,0
Server-2,22,4,11.702667402973203,1
Server-3,22,4,5.850469977562571,0
Server-4,22,4,11.93432975731279,1
Server-1,23,4,17.937340419644244,1
Server-2,23,4,13.420956592019968,1
Server-3,23,4,18.336266649536583,0
Server-4,23,4,25.86298020609104,0
Server-1,0,5,19.41908878391058,1
Server-2,0,5,17.75971665972908,0
Server-3,0,5,20.607033531528664,1
Server-4,0,5,23.024629241424623,1
Server-1,1,5,20.93212435941183,0
Server-2,1,5,27.630082427391827,0
Server-3,1,5,28.67943953674364,1
Server-4,1,5,10.343005657528469,0
Server-1,2,5,3.910376603016079,1
Server-2,2,5,3.029585472585935,1
Server-3,2,5,4.519715915340648,1
Server-4,2,5,4.552105239814152,1
Server-1,3,5,1.1184461946790378,1
Server-2,3,5,3.56694238201356,1
Server-3,3,5,3.861839645572207,1
Server-4,3,5,1.3364101423027037,1
Server-1,4,5,4.744510263474723,1
Server-2,4,5,1.8851043220332144,1
Server-3,4,5,3.0036164676323973,1
Server-4,4,5,3.7859743626126496,1
Server-1,5,5,24.651252455178728,1
Server-2,5,5,14.995294524743892,0
Server-3,5,5,7.736089088644459,0
Server-4,5,5,25.997818649700058,1
Server-1,6,5,13.800654851296045,0
Server-2,6,5,27.304018064526343,1
Server-3,6,5,5.754190470398969,0
Server-4,6,5,14.683070792859505,1
Server-1,7,5,29.419842161730124,1
Server-2,7,5,7.60180891573121,1
Server-3,7,5,27.519162237025057,0
Server-4,7,5,25.030491349751262,0
Server-1,8,5,13.586469554891115,1
Server-2,8,5,21.01127269190744,1
Server-3,8,5,14.999642899124272,0
Server-4,8,5,22.299001686156963,0
Server-1,9,5,56.85610776415794,0
Server-2,9,5,87.2064154511057,0
Server-3,9,5,45.18976074527871,0
Server-4,9,5,62.03561663503346,0
Server-1,10,5,43.238162066650325,0
Server-2,10,5,83.22576605286105,0
Server-3,10,5,42.52845039669483,0
Server-4,10,5,44.70588825391805,0
Server-1,11,5,78.47550355606882,0
Server-2,11,5,41.15483926954528,0
Server-3,11,5,64.41421059666796,0
Server-4,11,5,47.560824925884376,0
Server-1,12,5,51.91121219489513,0
Server-2,12,5,58.92183397325857,0
Server-3,12,5,84.95670823756797,0
Server-4,12,5,86.62062113980446,0
Server-1,13,5,47.92705597599838,0
Server-2,13,5,72.40537930063408,0
Server-3,13,5,59.35913703297912,0
Server-4,13,5,85.4271609797955,0
Server-1,14,5,54.019268737321745,0
Server-2,14,5,54.18600672468004,0
Server-3,14,5,64.45886841662926,0
Server-4,14,5,50.8515174106686,0
Server-1,15,5,47.444003340238666,0
Server-2,15,5,55.84519302539247,0
Server-3,15,5,61.976162755644424,0
Server-4,15,5,71.20913127342423,0
Server-1,16,5,50.30231981453765,0
Server-2,16,5,85.04639299139706,0
Server-3,16,5,73.96030129603992,0
Server-4,16,5,65.4578849153946,0
Server-1,17,5,83.74848927368564,0
Server-2,17,5,83.93938678418402,0
Server-3,17,5,70.91539056641534,0
Server-4,17,5,81.27020933552552,0
Server-1,18,5,40.95691099818209,0
Server-2,18,5,44.90721681943692,0
Server-3,18,5,46.034121395984876,0
Server-4,18,5,84.32624871739823,0
Server-1,19,5,14.39996742968183,0
Server-2,19,5,20.664139042179443,1
Server-3,19,5,19.448035618446553,1
Server-4,19,5,14.381956129557015,0
Server-1,20,5,25.604874202613033,1
Server-2,20,5,21.5124017473911,1
Server-3,20,5,23.886070161138978,0
Server-4,20,5,15.925837786565554,1
Server-1,21,5,15.379005756942137,0
Server-2,21,5,12.9629556547055,1
Server-3,21,5,8.245849399549325,1
Server-4,21,5,27.702553732973218,0
Server-1,22,5,22.625611860027753,0
Server-2,22,5,22.137153178847818,0
Server-3,22,5,13.841642317815277,1
Server-4,22,5,6.488025633792509,1
Server-1,23,5,29.070794808100562,1
Server-2,23,5,22.362154630202983,1
Server-3,23,5,20.28055472126891,0
Server-4,23,5,9.981325440680518,1
Server-1,0,6,24.113403868456814,0
Server-2,0,6,6.0429073366193915,1
Server-3,0,6,16.4167532034665,0
Server-4,0,6,16.425931899797362,0
Server-1,1,6,6.390509884824715,1
Server-2,1,6,13.85580524443672,0
Server-3,1,6,24.056325517009505,0
Server-4,1,6,10.997208090536258,1
Server-1,2,6,3.6205262320276796,1
Server-2,2,6,3.3629070569005037,1
Server-3,2,6,4.483696887578516,1
Server-4,2,6,2.530968263750684,1
Server-1,3,6,2.609462838877369,1
Server-2,3,6,3.8126681403046034,1
Server-3,3,6,2.8477992050600185,1
Server-4,3,6,2.694514282771963,1
Server-1,4,6,1.8025352400651324,1
Server-2,4,6,1.8775027436714362,1
Server-3,4,6,1.0941118197958843,1
Server-4,4,6,3.551468708641065,1
Server-1,5,6,26.767313573541188,0
Server-2,5,6,26.314835710153865,1
Server-3,5,6,28.008764590009797,0
Server-4,5,6,22.9621205467502,1
Server-1,6,6,12.568601608242743,1
Server-2,6,6,21.114446078994963,0
Server-3,6,6,15.72817945843719,0
Server-4,6,6,25.756992184392224,1
Server-1,7,6,17.560136301495568,1
Server-2,7,6,29.55597807676028,0
Server-3,7,6,7.19889677225131,1
Server-4,7,6,29.726424194451855,1
Server-1,8,6,5.963549367783786,0
Server-2,8,6,28.60188174035606,1
Server-3,8,6,26.129078317362264,1
Server-4,8,6,13.82635081472272,0
Server-1,9,6,44.73993553097187,0
Server-2,9,6,82.05224573033543,0
Server-3,9,6,77.31838321495704,0
Server-4,9,6,48.30757499373383,0
Server-1,10,6,83.0039412824525,0
Server-2,10,6,73.81126716941122,0
Server-3,10,6,43.892605192654884,0
Server-4,10,6,49.79486802678079,0
Server-1,11,6,82.71417317688486,0
Server-2,11,6,56.25975531726017,0
Server-3,11,6,52.70411978425616,0
Server-4,11,6,41.88905204483881,0
Server-1,12,6,87.02801601698008,0
Server-2,12,6,89.87646015515179,0
Server-3,12,6,86.70726805181073,0
Server-4,12,6,45.20695031408067,0
Server-1,13,6,51.01647642466125,0
Server-2,13,6,45.96697196474253,0
Server-3,13,6,51.99725900284783,0
Server-4,13,6,87.61054905706155,0
Server-1,14,6,61.19698773207732,0
Server-2,14,6,50.28408591632046,0
Server-3,14,6,63.34340738501581,0
Server-4,14,6,52.56204158328483,0
Server-1,15,6,68.69505668333474,0
Server-2,15,6,50.544278800360956,0
Server-3,15,6,72.69569186095862,0
Server-4,15,6,75.2724851575069,0
Server-1,16,6,77.59746837285459,0
Server-2,16,6,70.76612782128153,0
Server-3,16,6,85.60345382906556,0
Server-4,16,6,70.0805087308402,0
Server-1,17,6,89.798344732108,0
Server-2,17,6,50.41475100133434,0
Server-3,17,6,72.74150905280604,0
Server-4,17,6,73.04815743370644,0
Server-1,18,6,75.55969555136593,0
Server-2,18,6,76.68902568629619,0
Server-3,18,6,86.97529997338998,0
Server-4,18,6,62.882684786417386,0
Server-1,19,6,17.98559708003559,0
Server-2,19,6,23.32693351364896,1
Server-3,19,6,9.610633179722484,0
Server-4,19,6,8.374318798924762,1
Server-1,20,6,24.883741005524158,0
Server-2,20,6,15.70043119686905,0
Server-3,20,6,14.865767005746026,0
Server-4,20,6,15.924714876210128,1
Server-1,21,6,10.715374974634273,0
Server-2,21,6,27.85323363787067,1
Server-3,21,6,25.262807568787338,1
Server-4,21,6,27.64189422290031,1
Server-1,22,6,23.34164623163385,1
Server-2,22,6,5.340572296935663,0
Server-3,22,6,8.666049410860714,1
Server-4,22,6,14.625605854793088,0
Server-1,23,6,7.255676699868597,0
Server-2,23,6,22.02445449124262,1
Server-3,23,6,27.317865008240563,1
Server-4,23,6,17.71834684945341,1
Server-1,0,0,24.866165141482778,1
Server-2,0,0,21.557576216160673,0
Server-3,0,0,12.511725061682315,1
Server-4,0,0,28.81853059925942,1
Server-1,1,0,20.88078236531717,1
Server-2,1,0,15.428982069628901,1
Server-3,1,0,27.666034619306913,1
Server-4,1,0,14.545463897593295,0
Server-1,2,0,4.838432768803634,1
Server-2,2,0,1.9876929397558718,1
Server-3,2,0,4.581714807465927,1
Server-4,2,0,1.6362897059907069,1
Server-1,3,0,4.909218376979334,1
Server-2,3,0,3.287493977434915,1
Server-3,3,0,1.9393274040318307,1
Server-4,3,0,3.1926020828650943,1
Server-1,4,0,3.2171791348509955,1
Server-2,4,0,1.5087510644309452,1
Server-3,4,0,2.6993298549499145,1
Server-4,4,0,4.682316541396279,1
Server-1,5,0,28.27156286064441,1
Server-2,5,0,22.579277343836143,0
Server-3,5,0,24.650534604910995,1
Server-4,5,0,7.457760785082311,1
Server-1,6,0,22.728338597757674,1
Server-2,6,0,24.44029177107734,0
Server-3,6,0,21.957673908050744,1
Server-4,6,0,5.553437932870074,1
Server-1,7,0,13.263499916977649,1
Server-2,7,0,8.48411434089164,1
Server-3,7,0,24.944129879249488,0
Server-4,7,0,15.72892859881453,0
Server-1,8,0,10.650435902518538,1
Server-2,8,0,16.974307372651552,0
Server-3,8,0,22.961381241167455,1
Server-4,8,0,20.25168084391478,0
Server-1,9,0,73.5072192949242,0
Server-2,9,0,88.12591890548205,0
Server-3,9,0,48.08173993336087,0
Server-4,9,0,83.0076867983791,0
Server-1,10,0,63.53181918761202,0
Server-2,10,0,61.118572002914725,0
Server-3,10,0,49.7502703797397,0
Server-4,10,0,78.56795767825452,0
Server-1,11,0,86.47829542716428,0
Server-2,11,0,83.72345247786751,0
Server-3,11,0,87.26765692813015,0
Server-4,11,0,86.30461157076854,0
Server-1,12,0,80.91491598041043,0
Server-2,12,0,71.45370611819536,0
Server-3,12,0,64.54966565709357,0
Server-4,12,0,52.593617344252635,0
Server-1,13,0,73.36727411919863,0
Server-2,13,0,80.72214297998129,0
Server-3,13,0,60.70757421994759,0
Server-4,13,0,78.99841665654435,0
Server-1,14,0,53.561066230263926,0
Server-2,14,0,56.19632484633057,0
Server-3,14,0,67.82955699841332,0
Server-4,14,0,87.97690827869218,0
Server-1,15,0,63.38738903524145,0
Server-2,15,0,58.14183382826327,0
Server-3,15,0,88.00400233468565,0
Server-4,15,0,75.05258155205676,0
Server-1,16,0,81.66620692483434,0
Server-2,16,0,62.00335523462894,0
Server-3,16,0,43.71749098004523,0
Server-4,16,0,65.11684428830578,0
Server-1,17,0,48.70744901668837,0
Server-2,17,0,51.341292264959286,0
Server-3,17,0,64.22678283938849,0
Server-4,17,0,59.58794193016345,0
Server-1,18,0,41.748305315953665,0
Server-2,18,0,61.435626184821295,0
Server-3,18,0,86.78602309829084,0
Server-4,18,0,79.23016335407002,0
Server-1,19,0,15.661960040811797,0
Server-2,19,0,14.034373368649826,1
Server-3,19,0,26.217903845744353,1
Server-4,19,0,7.369372954627908,0
Server-1,20,0,19.13645776460369,1
Server-2,20,0,29.030840795011574,0
Server-3,20,0,6.459108274709231,1
Server-4,20,0,15.964406791209354,1
Server-1,21,0,27.758428652414732,0
Server-2,21,0,17.577574779220818,1
Server-3,21,0,25.829581597215437,0
Server-4,21,0,25.40846830381965,0
Server-1,22,0,10.912489395221534,0
Server-2,22,0,10.204647269923527,0
Server-3,22,0,12.617725056780127,1
Server-4,22,0,16.660345443278104,0
Server-1,23,0,7.0645323262861055,0
Server-2,23,0,12.089534714980372,0
Server-3,23,0,21.84478593398508,1
Server-4,23,0,18.43447093426059,0
Server-1,0,1,21.127556358382947,0
Server-2,0,1,29.415629433326675,0
Server-3,0,1,18.370388761087526,0
Server-4,0,1,22.780557909805694,0
Server-1,1,1,26.572677705744866,0
Server-2,1,1,27.214038204950874,0
Server-3,1,1,21.117297125728562,1
Server-4,1,1,9.780269828213124,0
Server-1,2,1,4.950768854242918,1
Server-2,2,1,4.165550724602081,1
Server-3,2,1,1.1428917439300705,1
Server-4,2,1,3.500326667192057,1
Server-1,3,1,1.7334605392676266,1
Server-2,3,1,3.412692690105637,1
Server-3,3,1,2.5509847484899333,1
Server-4,3,1,4.950528723356019,1
Server-1,4,1,2.535380335811539,1
Server-2,4,1,1.434001090437084,1
Server-3,4,1,2.1105050015139994,1
Server-4,4,1,3.799640041743704,1
Server-1,5,1,13.326275987738608,1
Server-2,5,1,5.997668225028825,1
Server-3,5,1,20.56757436300168,1
Server-4,5,1,13.894957900102188,1
Server-1,6,1,11.811574550791931,0
Server-2,6,1,19.968090648126186,0
Server-3,6,1,19.728457318748063,1
Server-4,6,1,11.444475599530893,0
Server-1,7,1,10.121166949844383,0
Server-2,7,1,12.859208843988549,1
Server-3,7,1,10.573550502103725,0
Server-4,7,1,28.68950444263948,0
Server-1,8,1,5.359917320793096,0
Server-2,8,1,28.207398851497103,0
Server-3,8,1,11.20556888485701,1
Server-4,8,1,12.24342657422812,1
Server-1,9,1,72.98637683795972,0
Server-2,9,1,89.71699195645371,0
Server-3,9,1,54.78438828077388,0
Server-4,9,1,88.96118210483088,0
Server-1,10,1,47.306606321738485,0
Server-2,10,1,81.62857314677584,0
Server-3,10,1,87.80766148670968,0
Server-4,10,1,42.35275232025254,0
Server-1,11,1,87.51606054903417,0
Server-2,11,1,46.251295354135735,0
Server-3,11,1,68.98645954589715,0
Server-4,11,1,74.56920646872466,0
Server-1,12,1,67.42143030736867,0
Server-2,12,1,61.70093653177746,0
Server-3,12,1,69.11636231273694,0
Server-4,12,1,41.72291618211008,0
Server-1,13,1,60.36504765145426,0
Server-2,13,1,69.6887461553246,0
Server-3,13,1,43.466314665566856,0
Server-4,13,1,84.7667831686303,0
Server-1,14,1,47.93352881888011,0
Server-2,14,1,62.15697520526361,0
Server-3,14,1,86.45217672826918,0
Server-4,14,1,85.50672600717374,0
Server-1,15,1,68.52001511626375,0
Server-2,15,1,79.85398703183981,0
Server-3,15,1,51.631300255037935,0
Server-4,15,1,49.34894033670933,0
Server-1,16,1,49.091613420928844,0
Server-2,16,1,86.84648508866974,0
Server-3,16,1,44.96008811717022,0
Server-4,16,1,44.36387093920245,0
Server-1,17,1,71.69561137912159,0
Server-2,17,1,46.80602151903335,0
Server-3,17,1,82.31381220995652,0
Server-4,17,1,79.54449402919431,0
Server-1,18,1,69.83397143880075,0
Server-2,18,1,63.20706565741779,0
Server-3,18,1,67.5467665911137,0
Server-4,18,1,43.65698640747553,0
Server-1,19,1,27.883345340479845,1
Server-2,19,1,23.965581369640383,0
Server-3,19,1,21.35427835752599,1
Server-4,19,1,29.291426546801596,1
Server-1,20,1,24.602437280877027,0
Server-2,20,1,22.944833451408325,1
Server-3,20,1,8.25606334952004,0
Server-4,20,1,7.35242783810893,0
Server-1,21,1,25.736131710338793,1
Server-2,21,1,19.3842765983783,0
Server-3,21,1,8.455039453477903,0
